venta_id,fecha_hora,tienda_id,sku,cantidad,monto,moneda,tipo_comprobante
V00024589,2025-03-04 12:45:17,T032,CN-00049,2,174.18,MXN,I
V00024590,2025-03-04 11:51:08,T020,CN-00010,2,741.79,MXN,I
V00024591,2025-03-04 12:00:50,T033,CN-00058,1,78.47,MXN,I
V00024592,2025-03-04 11:00:58,T033,CN-00059,1,260.27,MXN,I
V00024593,2025-03-04 18:30:04,T034,CN-00027,6,523.7,MXN,E
V00024594,2025-03-04 17:52:39,T040,CN-00050,2,179.03,MXN,I
V00024595,2025-03-04 09:55:28,T013,CN-00017,1,156.4,MXN,I
V00024596,2025-03-04 14:25:04,T014,CN-00031,1,546.33,MXN,I
V00024597,2025-03-04 18:39:45,T020,CN-00061,4,1220.63,MXN,I
V00024598,2025-03-04 09:21:43,T022,CN-00044,1,240.05,MXN,I
V00024599,2025-03-04 08:33:05,T018,CN-00015,1,362.8,MXN,I
V00024600,2025-03-04 11:12:07,T002,CN-00014,5,1711.02,MXN,I
V00024601,2025-03-04 07:18:16,T031,CN-00026,1,152.07,MXN,I
V00024602,2025-03-04 18:05:21,T010,CN-00011,5,147.29,MXN,I
V00024603,2025-03-04 14:32:14,T034,CN-00055,2,1289.67,MXN,I
V00024604,2025-03-04 07:38:48,T021,CN-00004,1,691.51,MXN,I
V00024605,2025-03-04 13:00:27,T006,CN-00056,1,15.68,MXN,I
V00024606,2025-03-04 18:56:30,T029,CN-00059,1,259.02,MXN,I
V00024607,2025-03-04 12:42:10,T019,CN-00022,1,171.78,MXN,E
V00024608,2025-03-04 12:01:18,T026,CN-00063,1,85.86,MXN,I
V00024609,2025-03-04 15:02:48,T020,CN-00034,1,108.74,MXN,I
V00024610,2025-03-04 15:41:40,T030,CN-00062,3,506.23,MXN,I
V00024611,2025-03-04 12:56:14,T013,CN-00042,1,86.75,MXN,I
V00024612,2025-03-04 17:55:58,T018,CN-00004,1,696.92,MXN,I
V00024613,2025-03-04 09:25:44,T026,CN-00005,1,20.49,MXN,I
V00024614,2025-03-04 11:32:41,T011,CN-00066,1,59.43,MXN,I
V00024615,2025-03-04 10:35:26,T030,CN-00029,2,1221.16,MXN,I
V00024616,2025-03-04 15:33:10,T023,CN-00036,3,917.76,MXN,I
V00024617,2025-03-04 18:09:31,T011,CN-00048,1,23.59,MXN,I
V00024618,2025-03-04 17:02:05,T040,CN-00006,1,203.67,MXN,I
V00024619,2025-03-04 10:47:12,T009,CN-00044,1,243.75,MXN,I
V00024620,2025-03-04 21:16:23,T014,CN-00047,5,2492.25,MXN,I
V00024621,2025-03-05 08:43:09,T020,CN-00037,5,1096.54,MXN,E
V00024622,2025-03-05 08:34:32,T011,CN-00042,1,84.89,MXN,I
V00024623,2025-03-05 09:53:20,T009,CN-00056,6,101.49,MXN,I
V00024624,2025-03-05 10:03:34,T035,CN-00056,1,15.89,MXN,I
V00024625,2025-03-05 16:34:56,T008,CN-00041,2,148.77,MXN,I
V00024626,2025-03-05 16:12:54,T025,CN-00020,1,618.01,MXN,I
V00024627,2025-03-05 09:06:59,T035,CN-00029,2,1288.18,MXN,I
V00024628,2025-03-05 09:32:10,T027,CN-00006,1,204.32,MXN,I
V00024629,2025-03-05 15:54:13,T036,CN-00011,4,115.45,MXN,I
V00024630,2025-03-05 10:39:15,T002,CN-00052,1,169.62,MXN,I
V00024631,2025-03-05 09:46:22,T040,CN-00002,1,127.35,MXN,I
V00024632,2025-03-05 17:32:32,T032,CN-00001,1,77.38,MXN,I
V00024633,2025-03-05 07:16:04,T037,CN-00052,1,173.39,MXN,I
V00024634,2025-03-05 15:20:07,T004,CN-00070,1,361.95,MXN,I
V00024635,2025-03-05 15:05:23,T029,CN-00003,1,155.54,MXN,I
V00024636,2025-03-05 14:46:15,T012,CN-00066,1,57.63,MXN,I
V00024637,2025-03-05 11:05:28,T001,CN-00002,4,546.48,MXN,I
V00024638,2025-03-05 10:11:35,T011,CN-00059,1,256.88,MXN,I
V00024639,2025-03-05 17:56:22,T031,CN-00031,1,555.48,MXN,I
V00024640,2025-03-05 18:30:17,T040,CN-00061,1,294.21,MXN,I
V00024641,2025-03-05 10:36:08,T007,CN-00040,2,108.49,MXN,P
V00024642,2025-03-05 09:14:48,T011,CN-00061,4,1201.8,MXN,I
V00024643,2025-03-05 07:15:37,T039,CN-00020,1,591.23,MXN,I
V00024644,2025-03-05 17:51:47,T016,CN-00001,1,72.64,MXN,I
V00024645,2025-03-05 14:16:47,T025,CN-00010,1,344.99,MXN,I
V00024646,2025-03-05 17:44:06,T004,CN-00070,6,2222.17,MXN,I
V00024647,2025-03-05 15:01:58,T033,CN-00049,10,867.46,MXN,I
V00024648,2025-03-05 15:00:10,T021,CN-00031,1,524.49,MXN,I
V00024649,2025-03-05 12:34:05,T012,CN-00041,1,80.63,MXN,I
V00024650,2025-03-05 14:23:23,T031,CN-00039,2,1630.58,MXN,I
V00024651,2025-03-05 14:35:57,T016,CN-00001,1,76.86,MXN,I
V00024652,2025-03-05 18:07:18,T031,CN-00026,1,159.19,MXN,I
V00024653,2025-03-05 18:18:58,T018,CN-00007,5,1270.49,MXN,I
V00024654,2025-03-05 07:15:44,T032,CN-00037,2,428.49,MXN,I
V00024655,2025-03-05 07:34:44,T031,CN-00007,1,249.16,MXN,I
V00024656,2025-03-05 07:53:14,T024,CN-00039,1,776.51,MXN,E
V00024657,2025-03-05 11:57:03,T021,CN-00004,3,1990.32,MXN,I
V00024658,2025-03-05 18:26:18,T021,CN-00009,1,593.2,MXN,I
V00024659,2025-03-05 14:36:40,T013,CN-00044,1,250.29,MXN,I
V00024660,2025-03-05 16:23:42,T032,CN-00067,1,281.29,MXN,I
V00024661,2025-03-05 12:03:38,T005,CN-00016,1,86.93,MXN,I
V00024662,2025-03-05 07:39:08,T037,CN-00031,2,1104.47,MXN,I
V00024663,2025-03-05 18:16:00,T026,CN-00026,3,479.36,MXN,I
V00024664,2025-03-05 19:02:37,T004,CN-00050,1,88.89,MXN,I
V00024665,2025-03-05 11:53:44,T027,CN-00027,2,185.81,MXN,I
V00024666,2025-03-05 08:08:56,T009,CN-00041,1,74.29,MXN,I
V00024667,2025-03-05 12:09:12,T018,CN-00070,1,369.62,MXN,I
V00024668,2025-03-05 17:59:29,T011,CN-00062,1,160.77,MXN,I
V00024669,2025-03-05 14:24:30,T004,CN-00064,1,83.24,MXN,I
V00024670,2025-03-05 12:16:57,T028,CN-00066,3,168.03,MXN,I
V00024671,2025-03-05 16:01:14,T036,CN-00060,1,195.89,MXN,I
V00024672,2025-03-05 13:09:09,T035,CN-00034,4,419.36,MXN,I
V00024673,2025-03-05 10:58:44,T003,CN-00027,1,88.65,MXN,I
V00024674,2025-03-05 07:35:32,T015,CN-00067,2,587.64,MXN,I
V00024675,2025-03-05 14:57:40,T001,CN-00035,3,436.82,MXN,I
V00024676,2025-03-05 07:29:29,T015,CN-00031,4,2154.4,MXN,I
V00024677,2025-03-05 21:29:57,T030,CN-00055,2,1223.79,MXN,I
V00024678,2025-03-05 16:03:56,T023,CN-00016,2,177.41,MXN,I
V00024679,2025-03-05 07:56:53,T006,CN-00034,1,110.06,MXN,I
V00024680,2025-03-05 11:20:27,T021,CN-00022,1,163.31,MXN,I
V00024681,2025-03-05 14:17:32,T012,CN-00034,1,110.41,MXN,I
V00024682,2025-03-05 14:47:27,T005,CN-00040,1,54.91,MXN,I
V00024683,2025-03-05 15:59:04,T008,CN-00023,1,156.89,MXN,I
V00024684,2025-03-05 12:21:41,T028,CN-00069,1,352.38,MXN,I
V00024685,2025-03-05 20:35:27,T010,CN-00063,1,82.19,MXN,I
V00024686,2025-03-05 21:12:24,T025,CN-00030,1,222.94,MXN,I
V00024687,2025-03-05 17:53:35,T011,CN-00050,3,267.12,MXN,I
V00024688,2025-03-05 14:29:08,T029,CN-00033,3,827.1,MXN,I
V00024689,2025-03-05 08:26:22,T016,CN-00014,1,332.43,MXN,I
V00024690,2025-03-05 13:41:03,T037,CN-00031,1,557.41,MXN,I
V00024691,2025-03-05 21:40:26,T024,CN-00020,2,1251.6,MXN,I
V00024692,2025-03-05 14:03:04,T027,CN-00006,1,195.06,MXN,I
V00024693,2025-03-05 13:21:07,T017,CN-00055,1,626.24,MXN,I
V00024694,2025-03-05 13:20:01,T037,CN-00065,1,195.97,MXN,I
V00024695,2025-03-05 10:56:35,T014,CN-00037,1,229.98,MXN,I
V00024696,2025-03-05 10:02:16,T007,CN-00041,1,77.88,MXN,I
V00024697,2025-03-05 16:09:00,T028,CN-00008,1,39.57,MXN,I
V00024698,2025-03-05 15:04:36,T001,CN-00020,1,581.54,MXN,I
V00024699,2025-03-05 07:23:58,T015,CN-00033,1,273.33,MXN,I
V00024700,2025-03-05 19:30:18,T025,CN-00005,1,19.57,MXN,I
V00024701,2025-03-05 15:53:40,T015,CN-00055,1,637.49,MXN,I
V00024702,2025-03-05 21:31:53,T023,CN-00065,2,399.37,MXN,I
V00024703,2025-03-05 07:25:08,T021,CN-00054,1,114.98,MXN,I
V00024704,2025-03-05 10:52:00,T001,CN-00039,6,4965.62,MXN,I
V00024705,2025-03-05 16:22:15,T027,CN-00037,2,462.14,MXN,I
V00024706,2025-03-05 09:51:09,T005,CN-00011,1,28.75,MXN,I
V00024707,2025-03-05 07:22:15,T035,CN-00058,2,160.43,MXN,I
V00024708,2025-03-05 17:28:52,T012,CN-00060,1,194.84,MXN,I
V00024709,2025-03-05 09:53:38,T033,CN-00033,1,267.25,MXN,I
V00024710,2025-03-05 15:11:59,T027,CN-00007,1,253.45,MXN,I
V00024711,2025-03-05 14:38:30,T006,CN-00027,1,87.53,MXN,I
V00024712,2025-03-05 11:24:43,T007,CN-00012,1,133.91,MXN,I
V00024713,2025-03-05 09:05:07,T008,CN-00068,1,39.0,MXN,I
V00024714,2025-03-05 16:34:13,T033,CN-00038,1,344.4,MXN,I
V00024715,2025-03-05 13:40:14,T028,CN-00028,1,371.98,MXN,I
V00024716,2025-03-05 07:18:36,T003,CN-00053,2,278.88,MXN,I
V00024717,2025-03-05 13:05:18,T005,CN-00056,1,16.03,MXN,I
V00024718,2025-03-05 07:53:43,T002,CN-00041,2,158.86,MXN,I
V00024719,2025-03-05 11:58:28,T018,CN-00057,3,540.02,MXN,I
V00024720,2025-03-05 13:04:08,T002,CN-00015,1,347.75,MXN,I
V00024721,2025-03-05 07:19:11,T011,CN-00038,1,328.68,MXN,I
V00024722,2025-03-05 10:39:56,T028,CN-00055,1,642.74,MXN,I
V00024723,2025-03-05 12:21:24,T035,CN-00010,1,366.56,MXN,I
V00024724,2025-03-05 16:28:48,T003,CN-00027,1,91.25,MXN,I
V00024725,2025-03-05 17:22:38,T033,CN-00021,4,99.26,MXN,I
V00024726,2025-03-05 14:53:11,T029,CN-00019,1,266.29,MXN,I
V00024727,2025-03-05 18:53:06,T009,CN-00052,1,172.9,MXN,I
V00024728,2025-03-05 15:58:12,T013,CN-00052,1,176.66,MXN,I
V00024729,2025-03-05 07:24:06,T022,CN-00052,1,165.01,MXN,I
V00024730,2025-03-05 16:36:43,T028,CN-00002,1,126.3,MXN,I
V00024731,2025-03-05 07:24:46,T020,CN-00066,1,57.76,MXN,E
V00024732,2025-03-05 17:41:25,T004,CN-00018,1,231.44,MXN,I
V00024733,2025-03-05 16:02:51,T021,CN-00049,1,87.35,MXN,I
V00024734,2025-03-05 14:33:52,T006,CN-00007,1,248.69,MXN,I
V00024735,2025-03-05 13:19:02,T031,CN-00001,1,75.86,MXN,I
V00024736,2025-03-05 12:31:42,T002,CN-00053,1,137.93,MXN,I
V00024737,2025-03-05 16:25:58,T031,CN-00027,1,92.07,MXN,I
V00024738,2025-03-05 10:49:36,T003,CN-00043,1,185.24,MXN,I
V00024739,2025-03-05 11:14:45,T015,CN-00065,1,196.6,MXN,I
V00024740,2025-03-05 13:13:29,T017,CN-00061,1,306.0,MXN,I
V00024741,2025-03-05 09:43:31,T012,CN-00017,1,160.31,MXN,I
V00024742,2025-03-05 12:54:50,T025,CN-00062,2,335.26,MXN,E
V00024743,2025-03-05 17:57:50,T030,CN-00021,1,24.91,MXN,I
V00024744,2025-03-05 08:57:09,T023,CN-00028,1,373.73,MXN,I
V00024745,2025-03-05 07:19:40,T037,CN-00037,1,214.88,MXN,I
V00024746,2025-03-05 07:00:52,T002,CN-00035,1,134.88,MXN,I
V00024747,2025-03-05 09:38:40,T031,CN-00006,4,774.87,MXN,I
V00024748,2025-03-05 15:29:34,T034,CN-00018,4,938.85,MXN,I
V00024749,2025-03-05 14:48:31,T004,CN-00069,2,749.12,MXN,I
V00024750,2025-03-05 07:51:08,T035,CN-00023,1,156.59,MXN,I
V00024751,2025-03-05 15:00:14,T006,CN-00022,1,172.96,MXN,I
V00024752,2025-03-05 14:17:47,T016,CN-00027,1,91.82,MXN,I
V00024753,2025-03-05 17:23:32,T029,CN-00064,1,81.6,MXN,I
V00024754,2025-03-05 15:13:00,T005,CN-00018,3,740.31,MXN,I
V00024755,2025-03-05 17:27:29,T029,CN-00049,1,89.84,MXN,I
V00024756,2025-03-05 09:36:50,T014,CN-00024,1,318.96,MXN,I
V00024757,2025-03-05 07:08:56,T027,CN-00070,1,367.04,MXN,I
V00024758,2025-03-05 10:22:54,T017,CN-00011,1,29.76,MXN,I
V00024759,2025-03-06 10:20:34,T010,CN-00034,1,104.19,MXN,I
V00024760,2025-03-06 10:37:09,T032,CN-00033,1,259.49,MXN,I
V00024761,2025-03-06 20:25:24,T016,CN-00004,1,704.91,MXN,I
V00024762,2025-03-06 13:10:58,T013,CN-00041,1,80.13,MXN,I
V00024763,2025-03-06 13:58:03,T005,CN-00066,1,59.61,MXN,E
V00024764,2025-03-06 14:27:27,T009,CN-00048,1,23.86,MXN,I
V00024765,2025-03-06 08:16:02,T013,CN-00063,1,84.32,MXN,I
V00024766,2025-03-06 07:44:32,T006,CN-00059,1,262.83,MXN,I
V00024767,2025-03-06 13:26:32,T002,CN-00051,1,500.01,MXN,I
V00024768,2025-03-06 07:17:10,T019,CN-00023,4,613.83,MXN,I
V00024769,2025-03-06 09:27:46,T026,CN-00013,1,200.22,MXN,I
V00024770,2025-03-06 07:07:26,T004,CN-00003,1,165.82,MXN,I
V00024771,2025-03-06 16:19:52,T035,CN-00042,1,89.43,MXN,I
V00024772,2025-03-06 14:11:42,T030,CN-00013,1,201.73,MXN,I
V00024773,2025-03-06 10:18:14,T032,CN-00002,3,406.79,MXN,I
V00024774,2025-03-06 21:15:52,T026,CN-00022,1,166.89,MXN,P
V00024775,2025-03-06 17:02:06,T016,CN-00009,1,625.65,MXN,I
V00024776,2025-03-06 13:09:18,T016,CN-00047,1,499.74,MXN,I
V00024777,2025-03-06 18:44:09,T033,CN-00054,1,115.58,MXN,I
V00024778,2025-03-06 12:24:28,T031,CN-00009,1,593.7,MXN,I
V00024779,2025-03-06 13:59:31,T025,CN-00067,1,298.52,MXN,I
V00024780,2025-03-06 13:36:22,T025,CN-00004,1,691.64,MXN,I
V00024781,2025-03-06 11:11:09,T014,CN-00070,1,376.65,MXN,I
V00024782,2025-03-06 12:12:09,T014,CN-00052,1,171.09,MXN,I
V00024783,2025-03-06 21:37:18,T040,CN-00026,1,158.16,MXN,I
V00024784,2025-03-06 15:29:37,T008,CN-00021,3,78.63,MXN,I
V00024785,2025-03-06 18:03:11,T020,CN-00042,1,84.75,MXN,I
V00024786,2025-03-06 08:30:12,T018,CN-00062,1,162.93,MXN,I
V00024787,2025-03-06 11:15:38,T006,CN-00041,2,159.35,MXN,I
V00024788,2025-03-06 08:43:06,T033,CN-00019,1,261.44,MXN,I
V00024789,2025-03-06 17:00:30,T027,CN-00031,2,1045.42,MXN,I
V00024790,2025-03-06 17:24:36,T001,CN-00041,1,78.42,MXN,I
V00024791,2025-03-06 14:45:56,T016,CN-00015,1,375.01,MXN,I
V00024792,2025-03-06 21:58:18,T013,CN-00048,1,23.8,MXN,I
V00024793,2025-03-06 17:01:25,T013,CN-00005,1,21.0,MXN,I
V00024794,2025-03-06 13:05:01,T033,CN-00012,1,136.62,MXN,I
V00024795,2025-03-06 13:11:52,T034,CN-00069,1,353.0,MXN,I
V00024796,2025-03-06 15:20:48,T013,CN-00057,1,181.3,MXN,I
V00024797,2025-03-06 17:12:43,T016,CN-00012,1,132.43,MXN,I
V00024798,2025-03-06 15:25:41,T038,CN-00031,1,531.12,MXN,I
V00024799,2025-03-06 11:40:06,T033,CN-00007,1,244.25,MXN,I
V00024800,2025-03-06 11:42:04,T005,CN-00036,1,327.38,MXN,I
V00024801,2025-03-06 14:05:24,T030,CN-00046,1,518.77,MXN,I
V00024802,2025-03-06 10:31:59,T036,CN-00041,1,75.08,MXN,I
V00024803,2025-03-06 19:34:49,T020,CN-00068,1,39.28,MXN,I
V00024804,2025-03-06 14:46:42,T018,CN-00044,2,501.05,MXN,I
V00024805,2025-03-06 07:20:54,T010,CN-00004,2,1377.64,MXN,I
V00024806,2025-03-06 12:25:19,T033,CN-00004,1,704.36,MXN,I
V00024807,2025-03-06 13:00:13,T003,CN-00050,1,91.58,MXN,I
V00024808,2025-03-06 17:00:00,T034,CN-00009,1,636.1,MXN,I
V00024809,2025-03-06 13:33:45,T019,CN-00044,4,1030.29,MXN,I
V00024810,2025-03-06 21:21:34,T020,CN-00022,5,884.52,MXN,I
V00024811,2025-03-06 15:22:24,T022,CN-00048,1,24.93,MXN,I
V00024812,2025-03-06 07:19:01,T011,CN-00037,1,230.24,MXN,I
V00024813,2025-03-06 11:19:31,T033,CN-00038,3,994.26,MXN,I
V00024814,2025-03-06 11:03:14,T015,CN-00064,2,162.66,MXN,I
V00024815,2025-03-06 13:05:07,T018,CN-00024,1,333.71,MXN,I
V00024816,2025-03-06 20:19:30,T004,CN-00004,1,708.86,MXN,I
V00024817,2025-03-06 10:14:26,T037,CN-00049,2,169.64,MXN,I
V00024818,2025-03-06 07:42:20,T005,CN-00012,2,273.2,MXN,I
V00024819,2025-03-06 12:57:50,T025,CN-00028,1,394.44,MXN,I
V00024820,2025-03-06 10:40:56,T025,CN-00041,4,304.87,MXN,I
V00024821,2025-03-06 14:51:24,T029,CN-00026,1,159.38,MXN,E
V00024822,2025-03-06 07:32:49,T039,CN-00011,2,55.85,MXN,I
V00024823,2025-03-06 18:14:33,T018,CN-00060,1,195.84,MXN,I
V00024824,2025-03-06 14:23:28,T005,CN-00052,1,168.98,MXN,I
V00024825,2025-03-06 14:07:19,T015,CN-00012,2,265.22,MXN,I
V00024826,2025-03-06 13:28:36,T033,CN-00060,1,194.47,MXN,I
V00024827,2025-03-06 07:48:50,T016,CN-00048,1,24.97,MXN,I
V00024828,2025-03-06 13:34:49,T034,CN-00042,1,85.48,MXN,I
V00024829,2025-03-06 11:44:56,T016,CN-00033,1,272.16,MXN,I
V00024830,2025-03-06 07:22:02,T025,CN-00020,1,617.59,MXN,I
V00024831,2025-03-06 10:50:37,T014,CN-00005,1,20.5,MXN,I
V00024832,2025-03-06 16:19:54,T039,CN-00059,3,785.67,MXN,I
V00024833,2025-03-06 16:25:06,T014,CN-00053,1,135.58,MXN,I
V00024834,2025-03-06 15:24:57,T024,CN-00014,1,351.07,MXN,I
V00024835,2025-03-06 15:03:11,T013,CN-00017,2,327.29,MXN,I
V00024836,2025-03-06 15:21:22,T016,CN-00034,7,760.14,MXN,I
V00024837,2025-03-06 17:08:15,T031,CN-00057,1,189.32,MXN,I
V00024838,2025-03-06 11:44:23,T026,CN-00019,1,274.83,MXN,I
V00024839,2025-03-06 15:02:04,T011,CN-00063,1,85.31,MXN,I
V00024840,2025-03-06 16:45:34,T024,CN-00042,1,85.36,MXN,I
V00024841,2025-03-06 20:06:48,T035,CN-00051,1,469.21,MXN,I
V00024842,2025-03-06 19:11:12,T030,CN-00051,5,2416.01,MXN,I
V00024843,2025-03-06 17:03:33,T037,CN-00045,2,199.75,MXN,I
V00024844,2025-03-06 21:14:20,T035,CN-00017,1,166.4,MXN,I
V00024845,2025-03-06 19:16:43,T036,CN-00002,5,683.5,MXN,I
V00024846,2025-03-06 14:29:40,T014,CN-00066,1,56.86,MXN,I
V00024847,2025-03-06 19:11:35,T025,CN-00056,2,33.1,MXN,I
V00024848,2025-03-06 12:51:14,T021,CN-00070,2,724.08,MXN,I
V00024849,2025-03-06 07:59:50,T016,CN-00027,3,275.2,MXN,I
V00024850,2025-03-06 17:48:09,T031,CN-00057,1,187.24,MXN,I
V00024851,2025-03-06 12:52:48,T016,CN-00051,3,1456.17,MXN,I
V00024852,2025-03-06 10:40:43,T013,CN-00064,1,83.36,MXN,I
V00024853,2025-03-06 16:14:03,T019,CN-00063,1,83.16,MXN,I
V00024854,2025-03-06 07:10:36,T019,CN-00022,1,169.47,MXN,I
V00024855,2025-03-06 13:08:09,T022,CN-00014,1,336.23,MXN,I
V00024856,2025-03-06 10:49:08,T039,CN-00036,1,324.57,MXN,I
V00024857,2025-03-06 10:05:16,T022,CN-00012,4,521.76,MXN,I
V00024858,2025-03-06 12:22:06,T001,CN-00006,5,1033.3,MXN,I
V00024859,2025-03-06 15:56:09,T015,CN-00041,1,79.26,MXN,I
V00024860,2025-03-06 11:40:44,T009,CN-00027,2,179.78,MXN,I
V00024861,2025-03-06 12:32:39,T022,CN-00038,2,694.94,MXN,I
V00024862,2025-03-06 17:26:51,T010,CN-00070,6,2198.65,MXN,I
V00024863,2025-03-06 14:46:44,T012,CN-00006,4,821.37,MXN,I
V00024864,2025-03-06 08:01:02,T002,CN-00039,1,772.29,MXN,I
V00024865,2025-03-06 10:41:28,T012,CN-00051,1,467.49,MXN,I
V00024866,2025-03-06 10:01:38,T029,CN-00018,1,231.25,MXN,I
V00024867,2025-03-06 12:22:49,T040,CN-00049,1,88.01,MXN,I
V00024868,2025-03-06 14:37:12,T016,CN-00061,1,303.04,MXN,E
V00024869,2025-03-06 14:58:23,T014,CN-00062,2,318.25,MXN,I
V00024870,2025-03-06 13:55:49,T036,CN-00026,3,447.95,MXN,P
V00024871,2025-03-06 16:38:17,T010,CN-00027,1,92.41,MXN,I
V00024872,2025-03-06 11:08:25,T040,CN-00045,1,96.18,MXN,I
V00024873,2025-03-06 12:33:49,T014,CN-00016,1,85.98,MXN,I
V00024874,2025-03-06 10:16:41,T034,CN-00004,1,687.63,MXN,I
V00024875,2025-03-06 16:44:54,T028,CN-00015,2,739.23,MXN,I
V00024876,2025-03-06 09:41:02,T009,CN-00021,1,25.14,MXN,N
V00024877,2025-03-06 11:04:34,T001,CN-00058,2,151.67,MXN,E
V00024878,2025-03-06 18:21:36,T026,CN-00010,5,1871.01,MXN,I
V00024879,2025-03-06 12:27:27,T030,CN-00003,1,163.12,MXN,I
V00024880,2025-03-06 07:07:52,T034,CN-00062,1,163.52,MXN,I
V00024881,2025-03-06 08:54:25,T025,CN-00007,1,242.71,MXN,E
V00024882,2025-03-06 15:46:08,T020,CN-00061,1,290.36,MXN,I
V00024883,2025-03-06 15:13:51,T017,CN-00016,1,83.92,MXN,I
V00024884,2025-03-06 20:42:22,T031,CN-00007,1,256.09,MXN,E
V00024885,2025-03-06 07:42:09,T026,CN-00052,1,169.53,MXN,E
V00024886,2025-03-06 18:33:30,T008,CN-00034,1,106.52,MXN,I
V00024887,2025-03-06 19:45:05,T014,CN-00065,3,618.33,MXN,I
V00024888,2025-03-06 11:59:44,T026,CN-00053,1,142.01,MXN,I
V00024889,2025-03-06 11:41:27,T015,CN-00055,1,602.59,MXN,E
V00024890,2025-03-06 13:14:02,T037,CN-00046,3,1589.47,MXN,I
V00024891,2025-03-06 16:45:54,T015,CN-00023,1,162.81,MXN,E
V00024892,2025-03-06 07:58:24,T019,CN-00012,3,392.63,MXN,I
V00024893,2025-03-06 15:53:47,T006,CN-00067,1,293.86,MXN,I
V00024894,2025-03-06 07:40:25,T036,CN-00005,2,42.31,MXN,I
V00024895,2025-03-06 16:33:31,T037,CN-00034,1,111.01,MXN,I
V00024896,2025-03-06 12:38:00,T001,CN-00038,1,349.49,MXN,I
V00024897,2025-03-06 08:23:12,T013,CN-00009,1,603.02,MXN,I
V00024898,2025-03-06 12:54:56,T030,CN-00030,1,227.93,MXN,I
V00024899,2025-03-06 07:57:34,T031,CN-00054,1,112.95,MXN,I
V00024900,2025-03-06 10:27:51,T003,CN-00016,1,85.67,MXN,I
V00024901,2025-03-06 14:03:27,T025,CN-00063,1,86.74,MXN,I
V00024902,2025-03-06 20:50:45,T001,CN-00056,1,16.29,MXN,I
V00024903,2025-03-06 11:12:27,T020,CN-00062,3,476.29,MXN,I
V00024904,2025-03-06 14:32:03,T031,CN-00048,1,24.07,MXN,I
V00024905,2025-03-06 14:46:02,T008,CN-00066,1,60.02,MXN,I
V00024906,2025-03-06 09:15:30,T016,CN-00023,3,477.05,MXN,I
V00024907,2025-03-06 14:40:02,T015,CN-00058,4,312.13,MXN,I
V00024908,2025-03-06 07:26:49,T013,CN-00024,1,316.33,MXN,I
V00024909,2025-03-06 07:26:48,T020,CN-00001,1,77.62,MXN,I
V00024910,2025-03-06 10:20:08,T020,CN-00037,1,215.34,MXN,I
V00024911,2025-03-06 08:02:06,T017,CN-00047,1,498.08,MXN,I
V00024912,2025-03-06 15:44:02,T009,CN-00063,1,83.26,MXN,I
V00024913,2025-03-07 15:47:30,T014,CN-00062,1,169.11,MXN,I
V00024914,2025-03-07 12:57:42,T001,CN-00038,1,334.99,MXN,I
V00024915,2025-03-07 13:43:47,T016,CN-00061,1,300.78,MXN,I
V00024916,2025-03-07 19:34:36,T010,CN-00051,1,500.45,MXN,I
V00024917,2025-03-07 10:37:10,T005,CN-00041,2,157.2,MXN,I
V00024918,2025-03-07 10:36:56,T009,CN-00056,1,16.65,MXN,I
V00024919,2025-03-07 09:00:52,T004,CN-00005,2,42.3,MXN,I
V00024920,2025-03-07 10:17:21,T040,CN-00035,2,271.48,MXN,I
V00024921,2025-03-07 20:19:52,T018,CN-00016,1,87.05,MXN,I
V00024922,2025-03-07 08:21:20,T017,CN-00005,1,20.34,MXN,I
V00024923,2025-03-07 08:19:49,T033,CN-00068,2,75.93,MXN,I
V00024924,2025-03-07 07:54:40,T009,CN-00027,1,90.67,MXN,I
V00024925,2025-03-07 19:49:32,T008,CN-00070,1,369.36,MXN,I
V00024926,2025-03-07 09:01:06,T008,CN-00010,1,361.72,MXN,I
V00024927,2025-03-07 10:15:33,T025,CN-00066,1,58.88,MXN,I
V00024928,2025-03-07 14:56:46,T005,CN-00039,1,774.53,MXN,I
V00024929,2025-03-07 07:08:10,T017,CN-00026,4,645.82,MXN,I
V00024930,2025-03-07 12:49:08,T036,CN-00064,1,82.29,MXN,I
V00024931,2025-03-07 11:23:50,T008,CN-00036,2,646.9,MXN,I
V00024932,2025-03-07 14:43:16,T007,CN-00061,1,291.5,MXN,I
V00024933,2025-03-07 12:58:12,T021,CN-00027,1,90.61,MXN,I
V00024934,2025-03-07 15:41:44,T035,CN-00067,5,1425.7,MXN,I
V00024935,2025-03-07 16:26:57,T001,CN-00031,1,554.92,MXN,I
V00024936,2025-03-07 09:57:33,T026,CN-00024,1,326.1,MXN,I
V00024937,2025-03-07 18:32:41,T031,CN-00048,1,23.97,MXN,E
V00024938,2025-03-07 14:38:14,T031,CN-00008,1,39.21,MXN,I
V00024939,2025-03-07 07:10:52,T020,CN-00021,1,24.65,MXN,I
V00024940,2025-03-07 19:03:04,T018,CN-00055,1,643.98,MXN,I
V00024941,2025-03-07 12:48:31,T009,CN-00059,1,259.14,MXN,I
V00024942,2025-03-07 16:17:14,T002,CN-00024,1,312.96,MXN,I
V00024943,2025-03-07 14:12:09,T040,CN-00019,1,267.16,MXN,I
V00024944,2025-03-07 07:32:47,T013,CN-00026,4,596.45,MXN,I
V00024945,2025-03-07 09:20:28,T020,CN-00032,1,101.24,MXN,I
